Date,rien,rien,rien,rien,rien,rien,rien,rien,P(tous),A,P(SPF),Pi,Hi,His,Ci,Cis,Date,CDi,HDi,HDs,Di,D,CDs,C2Os,COis,COi,OBs,Cos,HOi,HOis,Ois,Oi,Oos,Oo,O,H2Rs,HRs,HRi,Ri,Hos,H,D,R,C,Mi,M,Oref,Href,Cref,Rref,Dref,Vref,Wref,Hiref,Ciref,Diref,Riref,Hsref,Csref,Rsref,Dsref,Tous,dTous,sref,1a0,0a1,Vi,Vs,VDi,VD,Bi,BDi,HsBs,BDs,BFi,F,BRstemp,BRs,BRi,FR,DD,Bio,eHB
21/05/20,,,,,,,,,146209.646299934,2592.31859933006,144163,221.558047603961,191.067555226195,99838.0160723247,48.1385346903648,18217.3413325241,21/05/20,14.0115385500057,43.3803624888079,12824.5668207324,57.3919010388136,18128.3925225362,5303.82570180383,12913.5156307203,11121.8581915978,46.8961622195966,9616.77790165127,16425.6838934016,63.4120581244271,19578.5649815929,30700.4231731906,110.308220344024,23454.0681698621,235.109396059099,7246.35500332855,49217.5429374754,41563.4492710996,416.403994331704,651.513390390803,81625.1605506839,18212.8555216408,18128.3925225362,63461.1786788036,1791.65743912249,30.4904923777663,43900.2773934227,,17583,1745,63858,17870,36853,10345,271,28,58,530,109507,18163,68092,18474,146295.022715733,-85.376415799401,5358,0.833333333333333,0.166666666666667,61.1924921723108,37261.9925010487,30.7330469060614,10294.3242408033,35.5893493441763,2.60412288809468,109454.793973976,600.067079090009,39.8633126152652,4334.0394186895,2891.29490698784,3766.2630334189,0,67795.2180974931,18728.4596016262,916.408370452866,107.552210857635
22/05/20,,,,,,,,,146533.540535187,2800.741636569,144556,222.719704215095,133.963478936236,99971.979551261,46.3392699093262,18263.6806024334,22/05/20,15.9279344301092,43.1706254694266,12867.7374462018,59.0985598995358,18187.4910824358,5319.75363623394,12943.9269661995,11191.7403599559,69.8821683581627,9654.34383864694,16511.4939961899,57.2730959254467,19635.8380775183,30827.5784374742,127.15526428361,23701.9649842702,247.896814408086,7125.61345320407,49204.7234251074,41821.2187855392,257.769514439606,505.666328847692,82194.1994027022,17777.7801485588,18187.4910824358,63969.1423832708,1752.18660624354,88.7562252788586,43989.0336187016,,17383,1701,64209,17944,36853,10345,263,36,75,373,109770,18199,68465,18549,146724.188869536,-190.648334348691,5373,0.8,0.2,74.1897074621414,37336.1822085109,22.298187991785,10316.6224287951,37.565936995672,2.21265971599925,109626.323389908,602.279738806008,32.8228668927003,4366.8622855822,2710.02048621059,3766.2630334189,0,68336.004668853,18789.7708212418,918.938780839837,87.1989335779636
23/05/20,,,,,,,,,147042.889457809,3076.19880897614,144806,256.625803055969,121.856926182179,100093.836477443,37.1344855069824,18300.8150879404,23/05/20,17.173251356642,53.439763186455,12921.1772093883,70.613014543097,18258.1040969789,5336.92688759058,12963.8882003498,11270.8003635687,79.0600036127471,9688.75319264387,16607.7272511593,55.1170005207072,19690.955078039,30961.7554416077,134.177004133453,23723.216167321,21.2511830508665,7238.53927428666,49180.8891020755,42013.7923774106,192.57359187142,213.824774922286,82473.8941220646,17619.9423553785,18258.1040969789,64181.3806710889,1693.08783678113,134.768876873791,44123.8024955753,,17178,1665,64547,17987,36853,10345,233,30,47,361,110003,18229,68826,18596,147259.428427998,-216.5389701885,5403,0.766666666666667,0.233333333333333,116.841181306064,37453.023389817,10.5342654667936,10327.1566942619,34.4093539969272,1.79132556333592,109782.589670087,604.071064369344,25.2000873552816,4392.06237293748,2543.98467939322,3766.2630334189,0,68573.4430440264,18862.1751613482,926.356721918148,84.5809051443712
24/05/20,,,,,,,,,147516.578178807,3309.00415337936,144921,280.276532715216,122.495837318302,100216.332314761,28.6601332839292,18329.4752212243,24/05/20,17.7513157768998,55.5937485316694,12976.7709579199,73.3450643085691,18331.4491612874,5354.67820336748,12974.7970178568,11361.9467241033,91.1463605345725,9718.68058134239,16716.6249274707,62.9515719051191,19753.9066499441,31115.8533740474,154.09793243969,23689.3252903053,-33.890877015765,7426.52808374212,49156.179485673,42215.3550729305,201.562695519839,167.671818504074,82705.7017382356,17510.6305765259,18331.4491612874,64344.3251882497,1612.8502937536,157.780695396914,44281.5831909723,,17185,1655,64617,18022,36853,10345,121,24,36,80,110124,18253,68906,18632,147776.992270415,-260.414091607759,5401,0.733333333333333,0.266666666666667,159.336090621363,37612.3594804383,3.85416672035182,10331.0108609822,29.9273886985247,1.33308133950261,109935.012896104,605.404145708846,20.5746757742093,4412.63704871169,2396.99758774292,3766.2630334189,0,68756.9622369614,18936.8533069963,934.376353502961,53.9865977853488
25/05/20,,,,,,,,,148142.617207005,3484.92604858539,145279,293.234970624995,141.144191680783,100357.476506442,20.0945218404354,18349.5697430648,25/05/20,15.9766434521345,53.5181431343289,13030.2891010543,69.4947865864634,18400.9439478739,5370.65484681962,12978.9148962451,11436.8678702659,74.9211461626546,9742.70274023041,16807.5227170855,64.1847129204863,19818.0913628646,31254.9592331305,139.105859083142,23668.4961433243,-20.8291469809337,7586.46308980619,49159.5262994586,42425.1278189869,209.772746056427,188.943599075494,82954.7874109732,17402.689095469,18400.9439478739,64529.8213042114,1542.04702597924,152.090778944212,44433.6739699165,,16798,1609,65199,18112,36853,10345,342,45,93,609,110466,18298,69515,18725,148252.054366056,-109.437159051246,5428,0.7,0.3,153.665234530307,37766.0247149686,2.3981009076507,10333.4089618899,24.0221588880195,1.11846463817121,110100.179246673,606.522610347018,18.5031271600853,4431.14017587178,2274.31217661286,3766.2630334189,0,68960.9614800832,19007.4665582209,938.776920592724,58.0829035355009
26/05/20,,,,,,,,,148671.720262467,3605.3346868426,145555,267.547448313126,154.152092993369,100511.628599436,18.2785389273268,18367.8482819921,26/05/20,13.7383313089727,40.0699115568753,13070.3590126111,53.808242865848,18454.7521907397,5384.39317812859,12983.4551038635,11493.0430684547,56.1751981887956,9764.55991516147,16877.4362465833,61.785693212435,19879.8770560771,31372.9201245318,117.960891401232,23740.5963797293,72.1002364049346,7632.32374480249,49193.5442487553,42664.8444265528,239.716607565882,311.816843970817,83314.893466082,17196.7351333536,18454.7521907397,64838.2841004112,1490.4120354088,113.395355319757,44547.0693252362,,16264,1555,65879,18195,37235,10335,318,37,92,718,110784,18335,70233,18817,148642.175436583,29.5448258833494,5470,0.666666666666667,0.333333333333333,111.490939958925,37877.5156549276,6.51645744940229,10339.9254193393,21.8571749310559,1.03111737221931,110276.188514597,607.553727719237,18.7272312242874,4449.86740709606,2173.22189809241,3766.2630334189,0,69288.1515075073,19062.305918459,940.875746927273,79.2568459766635
27/05/20,,,,,,,,,149071.542751571,3734.657470157,145746,233.899040022603,161.279233843747,100672.907833279,18.3743755977453,18386.2226575898,27/05/20,10.9385800264637,28.585804107166,13098.9448167183,39.5243841336297,18494.2765748734,5395.33175815505,12990.8908994348,11529.7933353968,36.7502669420719,9786.76177334698,16925.1250935518,49.5126473426432,19929.3897034197,31459.1830388165,86.2629142847145,24055.4670012366,314.870621507307,7403.7160375799,49258.3506555515,42940.2107355209,275.366308968085,590.236930475392,83941.5248369842,16731.3829962951,18494.2765748734,65425.0464039254,1461.09756403801,72.6198061788556,44619.6891314151,,15680,1501,66584,18260,37235,10336,271,32,67,736,111055,18367,70969,18884,149005.052576666,66.4901749054552,5522,0.633333333333333,0.366666666666667,52.6713273339681,37930.1869822615,11.2914789820178,10351.2168983213,22.2018581855154,1.08963256168641,110459.669606626,608.643360280923,19.0302533660198,4468.89766046208,2094.74698171509,3766.2630334189,0,69893.9440643875,19102.9199351543,942.957719185082,110.144620352835
28/05/20,,,,,,,,,149345.19874761,3851.51851023637,149071,190.609214323194,147.151096572219,100820.058929852,21.1716287521175,18407.3942863419,28/05/20,9.87960904713955,17.524841805382,13116.4696585237,27.4044508525215,18521.6810257259,5405.21136720219,13002.1829191398,11607.3885551886,77.5952197917795,9812.61581184223,17012.5999223907,38.213511045239,19967.6032144649,31574.9917696535,115.80873083702,24445.244579848,389.777578611447,7129.74718980547,49328.591770521,43239.4536905758,299.242955054964,689.020533666411,84654.7782166837,16165.2807131679,18521.6810257259,66107.2431524626,1394.7943639512,43.4581177509754,44663.1472491661,,15208,1429,67191,18326,37235,10336,253,36,69,621,111308,18403,71590,18953,149308.870650759,36.3280968517065,5557,0.6,0.4,19.2708336017591,37949.4578158633,13.8540342775939,10365.0709325989,25.8540384952503,1.08617543716078,110632.674741694,609.729535718084,18.4565076607082,4487.35416812279,2031.16569876533,3766.2630334189,0,70594.5973205854,19131.410561444,949.269074582464,120.376757294744
29/05/20,,,,,,,,,149639.114164234,4040.02663165321,149668,177.996381955745,128.644472012432,100948.703401864,23.1228139490053,18430.517100291,29/05/20,9.507682589822,16.9444881350393,13133.4141466587,26.4521707248613,18548.1331964507,5414.71904979202,13015.7980504989,11673.1284299387,65.7398747501284,9841.1549348697,17087.8474797307,26.7926957872472,19994.3959102522,31667.5243401909,92.5325705373762,24972.3413977665,527.096817918471,6695.18294242437,49390.3762446621,43432.7369465213,193.28325594544,720.380073863911,85394.2129304379,15554.490471426,18548.1331964507,66817.5406109597,1342.66962056026,49.3519099433135,44712.4991591094,,14695,1361,67803,18387,37273,10327,255,29,63,656,111563,18432,72246,19016,149672.690069599,-33.5759053649963,5606,0.566666666666667,0.433333333333333,11.9905045382535,37961.4483204015,13.3863282683765,10378.4572608673,28.5391230274636,1.03364567624598,110789.858336734,610.76318139433,16.2711322501041,4503.6253003729,1988.63267522398,3766.2630334189,0,71321.1659113326,19158.8963778451,960.503419683577,141.871279943527
30/05/20,,,,,,,,,149904.707437142,4220.32751745609,151496,183.850538420986,104.835067877757,101053.538469742,24.1918850765621,18454.7089853675,30/05/20,10.859146153633,18.7671408068746,13152.1812874656,29.6262869605076,18577.7594834113,5425.57819594565,13029.1307894219,11740.0356693856,66.9072394469422,9871.3407472053,17165.6138653313,24.3713852364357,20018.7672954886,31758.8029648742,91.2786246833784,25382.8987335909,410.557335824393,6375.90423128336,49427.88090142,43669.4462907467,236.709344225434,647.266680049826,86058.8379066709,14994.7005630708,18577.7594834113,67450.8926109241,1289.09512003624,79.0154705432287,44791.5146296526,,14380,1325,68268,18444,37273,10327,227,29,57,486,111790,18461,72732,19073,150035.194804515,-130.487367373105,5605,0.533333333333333,0.466666666666667,32.5822872470115,37994.0306076486,10.958752364611,10389.4160132319,30.1858123355978,0.850351516494666,110924.879216947,611.613532910825,13.7712525137799,4517.39655288668,1959.69366239617,3766.2630334189,0,71968.2891638108,19189.3730163221,976.067627988899,111.535819124425
31/05/20,,,,,,,,,150333.134985816,4466.0435996695,151753,217.781454033626,97.8980100756598,101151.436479817,22.0726644858329,18476.7816498533,31/05/20,11.0718629787839,24.2099339680695,13176.3912214337,35.2817969468534,18613.0412803581,5436.65005892443,13040.1315909289,11804.1033488788,64.0676794931442,9899.12621407857,17240.7534078032,24.4991674636604,20043.2664629523,31847.3698118311,88.5668469568082,25750.8363808986,367.937647307714,6096.53343093245,49454.9971455781,43993.4980902358,324.051799489076,691.98944679679,86769.6945905927,14381.7418892247,18613.0412803581,68128.8678433614,1236.02824205014,119.883443957966,44911.3980736106,,14322,1319,68355,18475,37273,10327,72,18,35,93,111862,18479,72825,19108,150501.092686224,-167.957700407831,5607,0.5,0.5,56.4573949100889,38050.4880025586,7.33182182386833,10396.7478350558,27.785466873278,0.7314337638293,111050.562693896,612.344966674654,11.6585357328253,4529.0550886195,1933.23435065982,3766.2630334189,0,72657.9229319809,19225.3862470328,991.463125365524,86.4817860149751
01/06/20,,,,,,,,,150742.909726278,4680.73691105838,152091,244.271350639901,101.117796131542,101252.554275949,19.2966708018648,18496.0783206552,01/06/20,10.658032079145,27.1747108132084,13203.5659322469,37.8327428923534,18650.8740232505,5447.30809100358,13048.7702296516,11869.0228137604,64.9194648816592,9923.54991418341,17316.330904764,28.2288383361566,20071.4953012884,31940.5181150489,93.1483032178148,25836.1750423088,85.3386614101546,6104.34307274011,49481.4147217584,44273.9706423731,280.472552137297,365.811213547451,87157.2116158921,14095.3426600569,18650.8740232505,68481.9138925368,1179.7474158912,143.153554508359,45054.5516281189,,14288,1302,68440,18506,37273,10327,89,9,31,95,111951,18488,72920,19139,150963.419115021,-220.509388743929,5604,0.466666666666667,0.533333333333333,69.2701713879694,38119.7581739466,5.44994739843838,10402.1977824542,24.4237001048405,0.600970319922162,111176.104190132,612.945936994576,10.1663366614926,4539.22142528099,1928.61659451076,3766.2630334189,0,73021.1353178178,19263.819960245,1005.11951848895,59.6590562300571
02/06/20,,,,,,,,,151301.355367672,4848.88000421323,151325,261.922668142914,119.779799718494,101372.334075667,15.7252601816635,18511.8035808369,02/06/20,8.54093166660595,28.5809716492004,13232.1469038961,37.1219033158064,18687.9959265663,5455.84902267018,13055.9545581667,11924.6651638419,55.6423500815181,9943.41902572907,17380.5141865121,30.8304185986737,20102.3257198871,32026.9908837291,86.4727686801925,25862.6104928729,26.4354505641895,6164.38039085612,49526.0578710474,44548.3780636079,274.407421234828,300.842871799017,87480.9190275636,13891.4150481039,18687.9959265663,68773.0539894517,1131.28939432474,142.142868424419,45196.6944965433,,14028,1253,68812,18590,37405,10350,229,33,85,402,112180,18521,73322,19224,151398.039464878,-96.6840972067439,5606,0.433333333333333,0.566666666666667,66.9316413418825,38186.6898152885,5.56662464890625,10407.7644071031,19.8691115456531,0.558034327618661,111315.753101397,613.503971322195,9.70567985363404,4548.92710513463,1936.39962741945,3766.2630334189,0,73321.9810945863,19301.4998978885,1014.72491585335,42.3479790120236
03/06/20,,,,,,,,,151789.294711737,4968.44257220299,151677,245.461607204139,134.349242851946,101506.683318519,14.684701511349,18526.4882823482,03/06/20,6.59183065530373,25.1958935640203,13257.3427974601,31.787724219324,18719.7836507856,5462.44085332549,13064.0474290227,12006.2452816216,81.5801177796984,9961.74641642521,17468.6861349471,32.2558467687495,20134.5815666559,32140.8268482775,113.835964548445,25857.9179699014,-4.69252297151252,6282.90887837607,49588.2706720552,44713.7202777969,165.342214189033,160.649691217521,87663.1930113084,13843.490307211,18719.7836507856,68925.0819698267,1057.80214740109,111.112364352193,45307.8068608955,,13514,1210,69455,18671,37405,10350,250,26,85,668,112430,18547,73990,19309,151764.605360922,24.6893508154608,5617,0.4,0.6,54.7937618230548,38241.4835771116,7.86488300121045,10415.6292901043,18.3273906961422,0.550132673153712,111468.429734945,614.054103995349,10.2770611879696,4559.2041663226,1953.83225424089,3766.2630334189,0,73484.2861361493,19333.8377547809,1022.22511268837,35.5707209890352
04/06/20,,,,,,,,,152171.438105271,5102.15861753429,152444,221.291296894982,144.057467478602,101650.740785998,15.1676694197313,18541.655951768,04/06/20,4.62174002330015,21.1043316126853,13278.4471290728,25.7260716359854,18745.5097224216,5467.06259334879,13074.5933584192,12067.828548461,61.5832668393177,9979.75130326197,17534.8911418098,29.4302193144438,20164.0117859703,32231.8403344313,91.0134861537626,25923.2822028482,65.3642329468057,6308.55813158303,49666.625919187,44839.5546342492,125.834356452309,191.198589399115,87872.0673428353,13778.6734431627,18745.5097224216,69108.552733577,1006.7648099582,77.2338294163797,45385.0406903119,,13101,1163,69976,18715,37405,10350,195,23,46,544,112625,18570,74534,19355,152119.935207007,51.5028982635704,5635,0.366666666666667,0.633333333333333,36.6591091193416,38278.1426862309,10.0793766984266,10425.7086668027,18.0048868367649,0.642952588550797,111630.49208926,614.697056583899,11.6933576889406,4570.89752401154,1983.95034695184,3766.2630334189,0,73679.4502575885,19360.2067790055,1027.89368924764,36.2087867408209
05/06/20,,,,,,,,,152443.171214339,5228.24872430592,153055,187.763138521666,135.003883962276,101785.74466996,17.9669699577741,18559.6229217257,05/06/20,4.20406395328517,16.128636560239,13294.575765633,20.3327005135241,18765.8424229351,5471.26665730207,13088.3562644237,12116.7648438827,48.9362954217359,10000.7351605637,17588.0315011848,25.7288944024863,20189.7406803728,32306.5055242555,74.6651898242235,26017.2487655629,93.9665627146569,6289.2567586926,49741.8053022287,44949.2648173662,109.710183116928,203.676745831584,88089.7652600326,13695.9794099276,18765.8424229351,69302.9389797958,971.591420540957,52.7592545593899,45437.7999448713,,12696,1094,70504,18761,37405,10350,213,19,47,548,112838,18589,75082,19402,152430.809481836,12.3617325028754,5658,0.333333333333333,0.666666666666667,27.2497369921919,38305.3924232231,11.0769701746746,10436.7856369774,20.9838573017059,0.711786986883526,111786.479830524,615.408843570783,12.6868741631362,4583.58439817467,2020.57039745322,3766.2630334189,0,73886.5233779705,19381.2512665059,1035.47888539933,38.9367164259993
06/06/20,,,,,,,,,152747.071317364,5440.92015946801,153634,184.85920565846,121.71021329224,101907.454883253,20.1523864277919,18579.7753081535,06/06/20,4.22610638748142,15.1650691179654,13309.740834751,19.3911755054468,18785.2335984405,5475.49276368955,13104.282544464,12159.5253939879,42.7605501052076,10022.5579629566,17635.0181576775,20.9670135755514,20210.7076939484,32370.2330879363,63.7275636807608,26200.2054552466,182.956689683659,6170.0276326897,49807.2310463996,45101.440867302,152.176049935784,335.132739619443,88435.992192019,13471.4626912336,18785.2335984405,69628.9357911854,944.757150476056,63.14899236622,45500.9489372375,,12479,1059,70806,18792,37405,10350,143,15,35,309,112981,18604,75391,19437,152827.501177565,-80.429860200762,5674,0.3,0.7,27.8331232445312,38333.2255464676,9.58321493489239,10446.3688519123,21.822802392966,0.75131873991344,111930.012846209,616.160162310696,12.816636733617,4596.40103490829,2075.25832741829,3766.2630334189,0,74225.3368260937,19401.3937607512,1043.73373231876,33.8652327729451
07/06/20,,,,,,,,,153033.639741845,5653.99809488684,153977,200.800352307648,103.269726186917,102010.724609439,21.6086201217904,18601.3839282753,07/06/20,4.86947461298702,16.3642250659355,13326.1050598169,21.2336996789225,18806.4672981195,5480.36223830254,13121.0216899728,12212.8634573037,53.3380633157631,10043.9770032703,17693.2256956062,19.579602015132,20230.2872959635,32443.1507532672,72.9176653308969,26445.4339851198,245.228529873246,5997.71676814735,49852.9483253837,45300.227627335,198.786760032999,444.015289906245,88892.2350159448,13118.4895934947,18806.4672981195,70064.3486775117,908.158232669099,97.5306261207312,45598.4795633582,,12461,1053,70842,18805,37405,10350,37,4,13,39,113018,18608,75430,19450,153241.783227371,-208.143485525594,5677,0.266666666666667,0.733333333333333,39.3244150060523,38372.5499614737,7.14932870395031,10453.5181806163,21.4190403136436,0.688187079938543,112054.70161271,616.848349390635,11.6249571377403,4608.02599204603,2147.79469831388,3766.2630334189,0,74672.3746695577,19423.3156475101,1052.83962841473,16.1343795392413
08/06/20,,,,,,,,,153516.983912668,5958.68603683147,154188,249.545258342871,101.672563112153,102112.397172552,20.2505825943415,18621.6345108697,08/06/20,5.31824720827122,20.8109079073661,13346.9159677243,26.1291551156373,18832.5964532351,5485.68048551081,13135.9540253588,12278.8499004364,65.9864431327696,10061.471471998,17764.5303859473,20.2235592263084,20250.5108551898,32529.3607556262,86.2100023590792,26708.3746920519,262.940706932102,5820.98606357433,49893.3358387678,45585.744757535,285.517130200038,548.45783713214,89457.0279250166,12655.3692475349,18832.5964532351,70606.9370030538,857.1041249224,147.872695230717,45746.352258589,,12315,1024,71062,18859,37405,10350,145,23,55,245,113163,18631,75675,19505,153799.940999244,-282.957086576062,5668,0.233333333333333,0.766666666666667,50.3968834921328,38422.9468449658,4.76829377382008,10458.2864743901,17.4944687277348,0.598547773970495,112173.86864455,617.446897164605,9.99232560995906,4618.01831765599,2250.25836090194,3766.2630334189,0,75224.9553207098,19450.0433503997,1059.74322375853,-9.76154141452298
09/06/20,,,,,,,,,154001.251947711,6229.19960918146,154591,290.690657385334,110.440193769206,102222.837366321,18.256531993836,18639.8910428635,09/06/20,5.56413356760928,23.9329082681194,13370.8488759924,29.4970418357286,18862.0934950708,5491.24461907842,13148.6464237851,12343.175675039,64.3257746025265,10075.2283359743,17834.4202941174,23.9559599436988,20274.4668151335,32617.6424901725,88.2817345462245,26715.1328662103,6.75817415837082,5902.50962396218,49937.6306323314,45876.1575872067,290.412829671732,297.171003830103,89776.1938275647,12446.6435387561,18862.0934950708,70900.3434685176,805.470748746102,180.250463616128,45926.6027222051,,11961,955,71506,18912,37599,10384,169,15,53,463,113332,18646,76138,19558,154364.882833731,-363.630886020022,5675,0.2,0.8,55.384850873373,38478.3316958392,4.79509402286833,10463.0815684129,13.7568639762867,0.48044317776039,112298.065702295,617.927340342366,8.25620673381936,4626.27452438981,2374.71690601825,3766.2630334189,0,75526.6179929074,19480.0208354132,1064.76343782324,-16.0379622130495
10/06/20,,,,,,,,,154693.72454304,6436.72980994199,155136,319.084505720937,137.249892088579,102360.087258409,15.4904589280375,18655.3815017915,10/06/20,5.07671283174156,25.7779596117742,13396.6268356042,30.8546724435158,18892.9481675144,5496.32133191016,13159.0601698814,12406.7853753617,63.6097003227187,10085.0523244296,17903.1067072718,26.8698485703891,20301.3366637039,32708.1220390656,90.4795488931086,26643.2517888191,-71.8810773911719,6064.87025024646,50006.7422573098,46154.0098953231,277.852308116402,205.97123072523,90007.519073491,12352.5681849184,18892.9481675144,71104.7469175213,752.274794519679,181.834613632358,46108.4373358375,,11678,933,71832,18935,37599,10384,130,23,34,337,113462,18669,76475,19592,154895.430415733,-201.705872693768,5717,0.166666666666667,0.833333333333333,47.916074674462,38526.2477705136,6.82819580392683,10469.9097642169,9.82398845532407,0.437143498621117,112445.139582839,618.364483840987,7.67011774904636,4633.94464213886,2518.89023629318,3766.2630334189,0,75738.6915596602,19511.3126513553,1066.48016503089,16.5751928302489
11/06/20,,,,,,,,,155308.528116562,6581.4891150254,155561,303.125745319965,159.879861561934,102519.967119971,15.250884466823,18670.6323862583,11/06/20,4.43823428442889,23.4073828009005,13420.0342184051,27.8456170853294,18920.7937845997,5500.75956619459,13169.8728200638,12461.5619615509,54.7765861891803,10094.1509749179,17962.3215277455,28.8114934957205,20330.1481571996,32791.7101187505,83.5880796849015,26552.1624471899,-91.089341629202,6239.54767156057,50099.1523581083,46333.3967376102,179.386842287051,88.297500657849,90121.5083205279,12398.4587994434,18920.7937845997,71191.6158854399,708.31085851289,143.245883758031,46251.6832195955,,11465,903,72149,18962,37599,10384,143,26,28,322,113605,18695,76797,19620,155344.040804104,-35.5126875414862,5723,0.133333333333333,0.866666666666667,35.7466435197515,38561.9944140334,10.3510886661502,10480.260852883,9.09865048826941,0.444037163710309,112614.118094889,618.808521004697,7.94108544605137,4641.88572758491,2655.15804384647,3766.2630334189,0,75833.5016130248,19539.6023056044,1067.1936929094,13.9205795056896
12/06/20,,,,,,,,,155780.187663745,6740.52727444537,156287,273.03560346106,175.496478146515,102695.463598118,16.5660290653809,18687.1984153237,12/06/20,3.61680984178261,20.3115653728897,13440.345783778,23.9283752146723,18944.7221598144,5504.37637603637,13182.8220392874,12500.1973140555,38.635352504587,10103.4606585541,18004.5736900918,27.0007767924553,20357.1489339921,32857.3462480475,65.6361292970396,26524.33495693,-27.8274902599114,6333.01129111752,50210.770465024,46459.4235553989,126.026817788741,98.1993275288296,90242.4784582292,12452.9851398886,18944.7221598144,71288.4466147786,682.624725231901,97.5391253145441,46349.22234491,,11124,879,72572,18990,37599,10384,136,18,33,440,113741,18713,77237,19653,155775.903533837,4.28412990848301,5727,0.1,0.9,23.8414688691004,38585.8358829025,12.6175324531289,10492.8783853362,9.30968363619104,0.517080769905006,112798.924256672,619.325601774602,9.14289143196506,4651.02861901687,2775.55912276863,3766.2630334189,0,75939.4752337955,19564.047761589,1066.84340434372,9.12797663940273
13/06/20,,,,,,,,,156109.18608439,6888.05689474378,156813,228.620789652021,166.719159925981,102862.182758044,20.5874838132868,18707.785899137,13/06/20,3.37748134761026,16.3322212130252,13456.678004991,19.7097025606355,18964.431862375,5507.75385738398,13200.032041753,12526.9676891796,26.7703751241916,10114.3758093774,18034.7215465636,24.342042658448,20381.4909766505,32908.4586658301,51.1124177826423,26731.0454312869,206.710474356863,6177.4132345433,50316.2278772653,46473.6098816905,14.1863262916231,220.896800648487,90482.9181692341,12379.2645888097,18964.431862375,71507.5711560358,673.064352573383,61.9016297260401,46411.1239746361,,10909,871,72808,19014,37599,10384,68,14,24,247,113809,18727,77484,19677,156150.4484766,-41.262392210745,5739,0.066666666666667,0.933333333333333,23.9754701143417,38609.8113530168,12.6476075704285,10505.5259929066,10.9151508233135,0.570782460549271,112976.558567421,619.896384235152,10.0271158101354,4661.05573482701,2862.2875305631,3766.2630334189,0,76168.6268908628,19584.3282466101,1067.16065689635,10.783608276638
14/06/20,,,,,,,,,156470.636446708,7133.18536174742,157220,219.848795395781,150.169581903583,103012.352339947,23.98197923429,18731.7678783713,14/06/20,3.4885639665382,16.2843961035623,13472.9624010946,19.7729600701005,18984.2048224451,5511.24242135052,13220.5254570208,12551.2478346631,24.2801454834262,10126.5024406929,18062.4902560136,20.6539452373833,20402.1449218879,32953.392756551,44.9340907208098,26956.2050644954,225.159633208525,5997.18769205558,50405.4771385936,46565.0380744898,91.4281927992342,316.587826007759,90818.3909202987,12193.9614196486,18984.2048224451,71822.0594665382,669.277622357709,69.6792134921983,46480.8031881283,,10881,869,72859,19023,37599,10384,33,6,9,51,113842,18733,77535,19686,156614.214258508,-143.577811799885,5740,0.033333333333333,0.966666666666667,34.1409790196342,38643.9523320365,9.89988218861062,10515.4258750952,12.1266313154774,0.603716246711956,113138.85478064,620.500100481863,10.5370302870655,4671.59276511407,2932.93035593507,3766.2630334189,0,76493.6522316522,19604.704922927,1068.14654167806,0.260693207871554
15/06/20,,,,,,,,,156805.931038295,7375.45751372295,157372,234.243752234761,125.741434308612,103138.093774256,26.3244717219773,18758.0923500933,15/06/20,4.13240309028805,18.436732355074,13491.3991334496,22.5691354453621,19006.7739578905,5515.37482444081,13242.7175256525,12583.8049474258,32.5571127627391,10139.4047794004,18099.1797718666,20.3345126224306,20422.4794345103,33006.2843819361,52.8916253851712,27266.5147352435,310.309670748105,5739.76964669265,50466.1228562027,46737.5391039338,172.501029444065,482.810700192171,91322.1811549079,11815.9126193481,19006.7739578905,72302.5048583099,658.912578226664,108.502317926149,46589.3055060544,,10752,846,73044,19052,37599,10384,114,12,30,198,113956,18745,77733,19716,157089.954455326,-284.023417030869,5755,0,1,51.7554433307511,38695.7077753672,6.69768660493203,10522.1235617001,12.9023387074994,0.55570933746556,113277.498553656,621.055809819329,9.72491340564729,4681.31767851972,3003.51563159356,3766.2630334189,0,76983.8225368296,19627.8297677098,1070.76825764244,2.91406383783851
16/06/20,,,,,,,,,157363.041190576,7958.75143616048,157716,252.139128675393,131.909277237469,103270.003051493,25.0078739888971,18783.1002240822,16/06/20,4.43352501411421,25.5694809637137,13516.9686144133,30.0030059778279,19036.7769638683,5519.80834945493,13263.2918746273,12633.3617290797,49.5567816539169,10151.1768671262,18153.1700785347,22.0880387538412,20444.5674732642,33077.9292023439,71.6448204077606,27694.1886368113,427.67390156785,5383.74056553256,50525.3667397338,47056.4544020154,318.915298081571,746.589199649421,92095.5959352332,11174.4071162602,19036.7769638683,73047.0468836392,629.930145547525,120.229851437925,46709.5353574923,,10535,820,73335,19090,37901,10457,143,14,42,317,114099,18759,78050,19758,157926.51775742,-563.476566844503,5756,1,0,63.0876622656447,38758.7954376328,4.22306673908763,10526.3466284392,11.772087725778,0.488474002096809,113421.17991862,621.544283821426,8.54829503669416,4689.86597355641,3144.72530694315,3766.2630334189,0,77736.9128571956,19658.3212476897,1073.50357632943,-7.3695498858433
